intagncy_agency,intagncy_name,intagncy_year,intagncy_month,intagncy_day,intagncy_lon,intagncy_lat,intagncy_area_ha,intagncy_forest_area_ha,MTBS_name,MTBS_year,MTBS_month,MTBS_day,MTBS_lon,MTBS_lat,MTBS_area_ha,MTBS_forest_area_ha,MTBS_filename,final_year,final_month,final_day,final_lon,final_lat,final_area_ha,final_forest_area_ha
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BULL ROCK",2017,6,29,-121.2345,35.9151,442.44,0,"ca3595812127020170629",2017,6,29,-121.2345,35.9151,442.44,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TARINA",2017,6,30,-118.7924,35.3825,482.94,0,"ca3539711882220170630",2017,6,30,-118.7924,35.3825,482.94,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BURRO",2017,6,30,-110.6209,32.3798,5596.11,1198.57,"az3237411063220170630",2017,6,30,-110.6209,32.3798,5596.11,1198.57
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"KEYSTONE",2017,7,3,-106.2817,41.1738,968.04,968.04,"wy4117410626120170703",2017,7,3,-106.2817,41.1738,968.04,968.04
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CEDAR HILLS",2017,7,4,-112.8659,41.8378,2004.39,5.18,"ut4186011283220170704",2017,7,4,-112.8659,41.8378,2004.39,5.18
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"LAZIER CREEK 3",2017,7,8,-115.0472,47.9287,866.7,835.14,"mt4792711507020170708",2017,7,8,-115.0472,47.9287,866.7,835.14
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CEDAR",2017,7,8,-111.7905,34.1009,424.71,16.54,"az3409811179220170708",2017,7,8,-111.7905,34.1009,424.71,16.54
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HIDDEN",2017,7,10,-114.4894,46.3777,4508.73,4437.99,"id4638111450920170710",2017,7,10,-114.4894,46.3777,4508.73,4437.99
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BUCK",2017,7,10,-116.5016,45.5925,470.61,43.46,"or4560011651620170711",2017,7,10,-116.5016,45.5925,470.61,43.46
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"FIFE",2017,7,12,-109.4454,31.9244,476.64,358.71,"az3191210946620170712",2017,7,12,-109.4454,31.9244,476.64,358.71
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"COHAGEN",2017,7,13,-106.8862,47.1351,629.28,0,"mt4712210687020170713",2017,7,13,-106.8862,47.1351,629.28,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DAVIS",2017,7,13,-111.1908,33.547,406.35,32.06,"az3354711118620170713",2017,7,13,-111.1908,33.547,406.35,32.06
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"PARK CREEK",2017,7,14,-112.739,47.04,6244.56,6120.92,"mt4702111269120170715",2017,7,14,-112.739,47.04,6244.56,6120.92
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MOOSE CREEK 1",2017,7,14,-114.8501,46.1567,7059.06,7045.29,"id4612211491320170714",2017,7,14,-114.8501,46.1567,7059.06,7045.29
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"LONE PINE",2017,7,14,-114.9985,46.078,5586.03,5583.8,"id4608411503620170714",2017,7,14,-114.9985,46.078,5586.03,5583.8
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SNAKE RIVER",2017,7,15,-117.253,46.4977,1135.26,80.48,"wa4647511724220170715",2017,7,15,-117.253,46.4977,1135.26,80.48
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"RATTLESNAKE POINT",2017,7,15,-115.0875,45.5369,1713.24,1637.7,"id4555411513220170715",2017,7,15,-115.0875,45.5369,1713.24,1637.7
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MISSOURI",2017,7,15,-115.3829,45.006,436.41,435.63,"id4499811540120170715",2017,7,15,-115.3829,45.006,436.41,435.63
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MONAHAN",2017,7,16,-113.1155,47.3015,1236.33,1201.4,"mt4727311313820170716",2017,7,16,-113.1155,47.3015,1236.33,1201.4
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"VANCE MOUNTAIN",2017,7,16,-114.5072,45.9165,352.35,307.42,"id4592111449120170716",2017,7,16,-114.5072,45.9165,352.35,307.42
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"PINE HOLLOW",2017,7,18,-112.3691,36.5995,1118.07,1118.07,"az3658511237620170718",2017,7,18,-112.3691,36.5995,1118.07,1118.07
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SALLY",2017,7,19,-112.8842,41.0956,3548.79,0,"ut4117111287820170719",2017,7,19,-112.8842,41.0956,3548.79,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"400",2017,7,20,-119.9973,46.6828,10600.47,17.96,"wa4671511999020170720",2017,7,20,-119.9973,46.6828,10600.47,17.96
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CHINN MA",2017,7,21,-110.8705,46.3599,2646.63,49.09,"mt4637311093520170721",2017,7,21,-110.8705,46.3599,2646.63,49.09
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SHEEP",2017,7,24,-120.5435,46.7532,587.88,0,"wa4676012054120170724",2017,7,24,-120.5435,46.7532,587.88,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IBEX",2017,7,24,-114.6251,44.5471,5668.56,5569.98,"id4458811469520170724",2017,7,24,-114.6251,44.5471,5668.56,5569.98
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"FLY CREEK",2017,7,28,-108.0105,45.7419,683.73,0,"mt4576510795620170728",2017,7,28,-108.0105,45.7419,683.73,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HIGHLINE",2017,7,29,-115.1611,45.3551,32523.3,32450.12,"id4549011522720170729",2017,7,29,-115.1611,45.3551,32523.3,32450.12
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SPRUCE LAKE",2017,7,29,-122.2134,42.9874,5476.77,5454.7,"or4298012228220170729",2017,7,29,-122.2134,42.9874,5476.77,5454.7
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HANOVER",2017,8,1,-115.9275,45.5227,8001.18,7899.49,"id4554811595020170801",2017,8,1,-115.9275,45.5227,8001.18,7899.49
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BUCK LAKE CREEK",2017,8,2,-115.0682,45.9743,2196.81,2177.81,"id4597811510820170802",2017,8,2,-115.0682,45.9743,2196.81,2177.81
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TAPPAN",2017,8,2,-114.7099,44.8958,610.47,353.87,"id4488311472920170802",2017,8,2,-114.7099,44.8958,610.47,353.87
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"WHETSTONE RD",2017,8,5,-118.1868,46.3311,446.58,0,"wa4630311818520170805",2017,8,5,-118.1868,46.3311,446.58,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BUCK",2017,8,8,-115.5123,47.0817,827.01,827.01,"id4708211553120170808",2017,8,8,-115.5123,47.0817,827.01,827.01
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TL PUP 316",2017,8,9,-122.4533,43.0462,2224.17,2224.17,"or4303712246520170809",2017,8,9,-122.4533,43.0462,2224.17,2224.17
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"AMERICAN",2017,8,10,-121.3192,46.9212,1378.8,1378.8,"wa4691112130920170810",2017,8,10,-121.3192,46.9212,1378.8,1378.8
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MR RONEY",2017,8,10,-122.0049,44.0986,1026.54,1026.5,"or4410112199420170810",2017,8,10,-122.0049,44.0986,1026.54,1026.5
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MR 183  OLALLIE LOOKOUT",2017,8,10,-122.0595,44.0426,594.45,594.45,"or4404612205520170810",2017,8,10,-122.0595,44.0426,594.45,594.45
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"FALL CREEK",2017,8,10,-122.838,43.295,1462.95,1462.91,"or4331112282720170810",2017,8,10,-122.838,43.295,1462.95,1462.91
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TL  UPPER ASH FLAT 327",2017,8,10,-122.7038,43.0901,674.64,674.64,"or4309112272520170810",2017,8,10,-122.7038,43.0901,674.64,674.64
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CARIBOU",2017,8,11,-115.3609,48.9766,9654.57,7430.54,"mt4897311544120170811",2017,8,11,-115.3609,48.9766,9654.57,7430.54
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CRUCIFIXION CREEK",2017,8,11,-113.1149,48.2245,3660.93,3562.49,"mt4817011309420170811",2017,8,11,-113.1149,48.2245,3660.93,3562.49
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JACK CREEK",2017,8,11,-120.9199,47.5097,1748.43,1617.11,"wa4751412095920170812",2017,8,11,-120.9199,47.5097,1748.43,1617.11
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JOLLY MOUNTAIN",2017,8,11,-120.9864,47.3356,13589.91,13529.98,"wa4737712101920170812",2017,8,11,-120.9864,47.3356,13589.91,13529.98
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"WHYCHUS 0814 CS",2017,8,11,-121.3774,44.4123,668.79,159.02,"or4441212141120170811",2017,8,11,-121.3774,44.4123,668.79,159.02
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MILLI 0843 CS",2017,8,11,-121.7103,44.2586,8600.22,8565.39,"or4425712174320170811",2017,8,11,-121.7103,44.2586,8600.22,8565.39
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DL RATTLESNAKE MT",2017,8,11,-122.4054,43.1195,340.2,340.2,"or4311112241120170811",2017,8,11,-122.4054,43.1195,340.2,340.2
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CREEDENCE",2017,8,11,-123.2943,42.1007,750.33,750.33,"or4209312329420170811",2017,8,11,-123.2943,42.1007,750.33,750.33
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TANK HOLLOW",2017,8,11,-111.2456,40.0048,3522.78,3245.89,"ut3999411131620170812",2017,8,11,-111.2456,40.0048,3522.78,3245.89
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"PATROL RIDGE",2017,8,12,-114.9469,45.8925,553.5,553.5,"id4588211496020170812",2017,8,12,-114.9469,45.8925,553.5,553.5
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HAPPY DOG",2017,8,12,-122.5814,43.2922,11075.67,11075.67,"or4330612262220170812",2017,8,12,-122.5814,43.2922,11075.67,11075.67
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BURNT PEAK",2017,8,12,-123.1394,42.1054,1595.25,1569.5,"or4210812315720170812",2017,8,12,-123.1394,42.1054,1595.25,1569.5
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DESERET",2017,8,12,-112.708,41.478,717.21,0,"ut4157611263120170812",2017,8,12,-112.708,41.478,717.21,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CHUTE CREEK",2017,8,13,-114.5319,46.2587,2049.03,1792.2,"id4624611454720170813",2017,8,13,-114.5319,46.2587,2049.03,1792.2
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BALLINGER",2017,8,14,-115.1384,46.1329,734.13,734.13,"id4613211513120170814",2017,8,14,-115.1384,46.1329,734.13,734.13
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SCALP",2017,8,16,-113.0427,47.957,6937.56,6839.6,"mt4795711307120170816",2017,8,16,-113.0427,47.957,6937.56,6839.6
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BARREN RIDGE",2017,8,16,-114.9805,46.3075,640.71,640.71,"id4631411497720170816",2017,8,16,-114.9805,46.3075,640.71,640.71
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"ISSAC LAKE",2017,8,17,-114.8048,46.2706,882.63,882.23,"id4626711481720170817",2017,8,17,-114.8048,46.2706,882.63,882.23
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SHAW SPRINGS",2017,8,23,-113.1688,41.7755,834.3,0,"ut4179811316520170823",2017,8,23,-113.1688,41.7755,834.3,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"STRAWBERRY",2017,8,25,-112.9482,48.1142,6514.83,5689.73,"mt4808911301520170825",2017,8,25,-112.9482,48.1142,6514.83,5689.73
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"EAST FORK",2017,8,27,-109.5859,48.2298,8276.13,1093.69,"mt4817010962220170827",2017,8,27,-109.5859,48.2298,8276.13,1093.69
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HONEYMOON",2017,8,27,-115.3963,44.5658,613.62,613.62,"id4456911541820170827",2017,8,27,-115.3963,44.5658,613.62,613.62
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DFPA HORSE PRAIRIE",2017,8,27,-123.5464,42.8998,6434.37,6355.1,"or4293912360020170827",2017,8,27,-123.5464,42.8998,6434.37,6355.1
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MCKAY 1035 NE",2017,8,29,-121.4003,43.7563,502.47,502.47,"or4375212142520170829",2017,8,29,-121.4003,43.7563,502.47,502.47
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MOOSE PEAK",2017,8,30,-115.2679,47.9147,5303.43,5303.38,"mt4789611530920170830",2017,8,30,-115.2679,47.9147,5303.43,5303.38
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CUB CREEK",2017,8,30,-115.5925,47.6645,2081.97,2081.97,"mt4766611562420170830",2017,8,30,-115.5925,47.6645,2081.97,2081.97
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SNAKE",2017,8,30,-105.2572,45.8927,2739.33,294.34,"mt4592910529120170830",2017,8,30,-105.2572,45.8927,2739.33,294.34
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"UNO PEAK",2017,8,31,-120.3827,48.1162,3166.65,3116.3,"wa4811712037720170831",2017,8,31,-120.3827,48.1162,3166.65,3116.3
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"ANDYS HUMP",2017,8,31,-115.4971,46.1551,510.84,508.14,"id4615911548420170831",2017,8,31,-115.4971,46.1551,510.84,508.14
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CROW 2",2017,9,1,-114.7842,46.0018,572.13,572.13,"id4600511478520170901",2017,9,1,-114.7842,46.0018,572.13,572.13
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"WEASEL",2017,9,2,-114.7113,48.9641,1204.02,1136.7,"mt4895411473020170902",2017,9,2,-114.7113,48.9641,1204.02,1136.7
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"STRYCHNINE",2017,9,2,-116.6138,46.9634,413.64,407.42,"id4695611662720170902",2017,9,2,-116.6138,46.9634,413.64,407.42
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"NORTH 40",2017,9,3,-114.818,45.8789,419.04,419.04,"id4587711483620170903",2017,9,3,-114.818,45.8789,419.04,419.04
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SAWMILL CREEK",2017,9,4,-121.4336,47.1809,347.4,347.4,"wa4716312143620170905",2017,9,4,-121.4336,47.1809,347.4,347.4
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DRAW",2017,9,5,-108.4069,37.5846,525.42,524.45,"co3759010839120170905",2017,9,5,-108.4069,37.5846,525.42,524.45
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"OBRIEN ROAD",2017,9,7,-119.2496,46.8469,1121.4,0,"wa4684911927920170907",2017,9,7,-119.2496,46.8469,1121.4,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"COOLWATER COMPLEX",2017,9,7,-115.3165,46.2547,512.01,512.01,"id4619011539120170907",2017,9,7,-115.3165,46.2547,512.01,512.01
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"INDIAN RIDGE",2017,9,8,-116.5315,45.4127,547.83,543.71,"id4540111652720170908",2017,9,8,-116.5315,45.4127,547.83,543.71
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DESOLATION 1135 PR",2017,9,9,-120.476,44.4802,1111.77,1076.6,"or4447912049720170909",2017,9,9,-120.476,44.4802,1111.77,1076.6
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"DEER CREEK",2017,9,15,-106.7996,35.7226,424.26,424.26,"nm3572510679220170915",2017,9,15,-106.7996,35.7226,424.26,424.26
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"33 SPRINGS",2017,10,6,-111.0717,34.4915,672.12,672.12,"az3447811108720171006",2017,10,6,-111.0717,34.4915,672.12,672.12
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"UNKNOWN",2017,10,19,-112.0846,35.31,2370.15,2126.59,"az3531211207820171019",2017,10,19,-112.0846,35.31,2370.15,2126.59
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"UNKNOWN",2017,11,20,-112.0915,35.1668,400.86,400.86,"az3517511208020171120",2017,11,20,-112.0915,35.1668,400.86,400.86
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"LOWER BLACK COULEE",2017,11,23,-107.7259,48.3051,2631.69,0,"mt4829210785320171123",2017,11,23,-107.7259,48.3051,2631.69,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"WINDSPLITTER",2017,12,8,-103.0003,37.5049,1301.49,0,"co3755210300420171208",2017,12,8,-103.0003,37.5049,1301.49,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"GATE 13",2018,2,10,-111.8581,35.1726,427.95,348.47,"az3514711184120180210",2018,2,10,-111.8581,35.1726,427.95,348.47
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"APACHE COMPLEX",2018,2,24,-104.8139,38.5027,1524.96,108.83,"co3849510481220180224",2018,2,24,-104.8139,38.5027,1524.96,108.83
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"RABBIT 22",2018,3,4,-102.3178,37.7976,3910.23,0,"co3773310232920180304",2018,3,4,-102.3178,37.7976,3910.23,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"STATELINE",2018,3,8,-103.0971,36.9843,9826.29,471.99,"nm3692110306120180308",2018,3,8,-103.0971,36.9843,9826.29,471.99
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CARSON MIDWAY",2018,3,16,-104.7162,38.5268,1676.43,0.1,"co3853310473120180316",2018,3,16,-104.7162,38.5268,1676.43,0.1
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"COUNTY ROAD 56",2018,4,4,-102.2628,40.389,688.23,0,"co4037010225020180404",2018,4,4,-102.2628,40.389,688.23,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CHARETTE",2018,4,4,-104.6917,36.2421,469.53,0,"nm3623610471320180404",2018,4,4,-104.6917,36.2421,469.53,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"RANGE 5",2018,4,8,-104.7427,38.6983,1126.44,0,"co3871810473120180408",2018,4,8,-104.7427,38.6983,1126.44,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BLUE WATER",2018,4,12,-108.0995,35.2436,1348.56,1348.4,"nm3524310812720180412",2018,4,12,-108.0995,35.2436,1348.56,1348.4
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"246",2018,4,12,-105.5309,33.5892,1374.39,358.17,"nm3358510552620180412",2018,4,12,-105.5309,33.5892,1374.39,358.17
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HWY 94",2018,4,17,-103.439,38.8298,2005.29,0,"co3884110346320180417",2018,4,17,-103.439,38.8298,2005.29,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"EDISON",2018,4,17,-103.9775,38.5572,1820.7,0,"co3853910404720180417",2018,4,17,-103.9775,38.5572,1820.7,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BADGER HOLE",2018,4,17,-102.0962,37.4403,18314.82,17.3,"co3740110227620180417",2018,4,17,-102.0962,37.4403,18314.82,17.3
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TRINCHERA CREEK",2018,4,17,-103.9086,37.2147,1743.39,59.79,"co3719010399120180417",2018,4,17,-103.9086,37.2147,1743.39,59.79
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"GRAVEL PIT",2018,4,27,-107.931,34.0263,538.74,0,"nm3404410792620180427",2018,4,27,-107.931,34.0263,538.74,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HAG 1",2018,5,10,-112.8374,41.1247,745.65,0,"ut4111911283520180510",2018,5,10,-112.8374,41.1247,745.65,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"VIEWPOINT",2018,5,11,-112.3489,34.6789,1983.24,0,"az3468811236620180511",2018,5,11,-112.3489,34.6789,1983.24,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"HAPPY",2018,5,15,-113.309,34.8813,667.98,51.35,"az3495111328920180515",2018,5,15,-113.309,34.8813,667.98,51.35
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"KELLAR",2018,5,22,-104.7268,32.2237,1588.23,114.06,"nm3221210467920180522",2018,5,22,-104.7268,32.2237,1588.23,114.06
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TEST CENTER",2018,5,27,-104.3162,38.4993,811.89,0,"co3846910432320180527",2018,5,27,-104.3162,38.4993,811.89,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"UTE PARK",2018,5,31,-105.0305,36.5366,11637.45,11380.96,"nm3655310510320180531",2018,5,31,-105.0305,36.5366,11637.45,11380.96
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BUFFALO",2018,6,2,-120.4784,46.728,668.34,0,"wa4671912050220180602",2018,6,2,-120.4784,46.728,668.34,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"EMERY GAP",2018,6,7,-103.9364,36.9995,406.98,334.93,"nm3698710394020180607",2018,6,7,-103.9364,36.9995,406.98,334.93
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"APPLE NM",2018,6,9,-102.9879,36.8565,1430.55,33.09,"nm3690210301720180609",2018,6,9,-102.9879,36.8565,1430.55,33.09
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"LITTLE CONCHAS",2018,6,15,-104.774,35.3014,2869.56,59.18,"nm3530710473420180615",2018,6,15,-104.774,35.3014,2869.56,59.18
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MILEPOST TWENTY TWO",2018,6,20,-120.0492,46.9647,2431.8,0,"wa4696612008020180620",2018,6,20,-120.0492,46.9647,2431.8,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"GRAHAM 0420 OD",2018,6,21,-121.4006,44.5478,816.93,590.41,"or4453912142620180621",2018,6,21,-121.4006,44.5478,816.93,590.41
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"EASTERDAY",2018,6,22,-119.083,45.9872,529.83,0,"wa4597011911020180622",2018,6,22,-119.083,45.9872,529.83,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"BLANCO",2018,6,22,-104.3052,35.9532,533.97,153.82,"nm3594710429820180622",2018,6,22,-104.3052,35.9532,533.97,153.82
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"SARDINAS CANYON",2018,6,24,-105.4616,36.1924,933.12,928.52,"nm3619710545320180624",2018,6,24,-105.4616,36.1924,933.12,928.52
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"ROUGH CANYON",2018,6,27,-112.2733,41.9387,1540.62,13.14,"ut4192311225720180627",2018,6,27,-112.2733,41.9387,1540.62,13.14
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MONTECITO",2018,6,28,-119.7696,46.174,765.99,0,"wa4619311979920180628",2018,6,28,-119.7696,46.174,765.99,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"EMILY",2018,6,28,-104.897,35.9815,2621.61,2552.5,"nm3597510490820180628",2018,6,28,-104.897,35.9815,2621.61,2552.5
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MORRIS CREEK",2018,6,29,-105.058,36.3545,639.18,639.18,"nm3636510508520180629",2018,6,29,-105.058,36.3545,639.18,639.18
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CONRAD",2018,7,1,-120.6626,46.7488,1789.47,0,"wa4676112069020180701",2018,7,1,-120.6626,46.7488,1789.47,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"LAKE CHRISTINE",2018,7,3,-107.0386,39.4209,4067.46,3876.98,"co3937110704320180703",2018,7,3,-107.0386,39.4209,4067.46,3876.98
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"CUMERO",2018,7,5,-111.4558,31.4674,1426.95,0,"az3146411144720180705",2018,7,5,-111.4558,31.4674,1426.95,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"PENDLETON COMPLEX",2018,7,6,-117.4254,33.3666,840.78,0,"ca3338011743020180706",2018,7,6,-117.4254,33.3666,840.78,0
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"STUBBS",2018,7,8,-112.9332,34.7766,961.38,935.87,"az3477911297320180708",2018,7,8,-112.9332,34.7766,961.38,935.87
"N/A","N/A",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"TIMBER CRATER 6",2018,7,15,-122.0119,43.0683,1006.65,1006.6,"or4307312203920180715",2018,7,15,-122.0119,43.0683,1006.65,1006.6
